Company,Province,Issue Date,Prize 0,Prize 1,Prize 2,Prize 3, Prize 4,Prize 5, Prize 6, Prize 7,Prize 8
BAC,,20-09-2022,50221,51429,03694-87656,84226-05736-37676-53627-63292-57192,9164-3207-6899-0093,0799-2165-7646-4794-0908-0008,818-799-831,71-10-04-40,
