Company,Province,Issue Date,Prize 0,Prize 1,Prize 2,Prize 3, Prize 4,Prize 5, Prize 6, Prize 7,Prize 8
BAC,,19-09-2022,62198,45485,76774-74253,18739-41960-51934-31194-39042-78008,2546-5002-0826-2950,7124-9884-5639-3108-6204-5861,927-362-456,95-77-72-22,
