Company,Province,Issue Date,Prize 0,Prize 1,Prize 2,Prize 3, Prize 4,Prize 5, Prize 6, Prize 7,Prize 8
BAC,,16-09-2022,48715,90716,56928-41080,43187-69772-54529-67275-81565-74877,6222-2420-3750-8550,6817-6756-4721-1214-2847-5145,847-449-541,90-89-86-84,
